EdFiVersionNumber,EdFiNamespace,EdFiCodeValue,EdFiShortDescription,EdFiDescription,EdFiElementName,EdFiEntity,EdFiPath,EdFiDescription,CEDSElementName,CEDSGlobalId,CEDSOptionCode,CEDSOptionDescription,CEDSOptionDefinition,CEDSDataType,OptionSetMatchConfidence,ElementMatchConfidence,Notes
DS5.2,uri://ed-fi.org/TribalAffiliationDescriptor,Standing Rock,Standing Rock,Standing Rock Sioux Tribe of North & South Dakota,TribalAffiliationDescriptor,StudentEducationOrganizationAssociation,TribalAffiliation,An American Indian tribe with which the student is affiliated as last reported to the education organization.,Tribal Affiliation,001657,StandingRockSiouxTribeofNorthSouthDakota,Standing Rock Sioux Tribe of North & South Dakota,Standing Rock Sioux Tribe of North & South Dakota is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.,Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/TribalAffiliationDescriptor,Stebbins,Stebbins,Stebbins Community Association,TribalAffiliationDescriptor,StudentEducationOrganizationAssociation,TribalAffiliation,An American Indian tribe with which the student is affiliated as last reported to the education organization.,Tribal Affiliation,001657,StebbinsCommunityAssociation,Stebbins Community Association,Stebbins Community Association is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.,Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/TribalAffiliationDescriptor,Stevens Village,Stevens Village,Native Village of Stevens,TribalAffiliationDescriptor,StudentEducationOrganizationAssociation,TribalAffiliation,An American Indian tribe with which the student is affiliated as last reported to the education organization.,Tribal Affiliation,001657,NativeVillageofStevens,Native Village of Stevens,Native Village of Stevens is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.,Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/TribalAffiliationDescriptor,Stillaguamish,Stillaguamish,Stillaguamish Tribe of Indians of Washington,TribalAffiliationDescriptor,StudentEducationOrganizationAssociation,TribalAffiliation,An American Indian tribe with which the student is affiliated as last reported to the education organization.,Tribal Affiliation,001657,StillaguamishTribeofIndiansofWashington,Stillaguamish Tribe of Indians of Washington,Stillaguamish Tribe of Indians of Washington (previously listed as Stillaguamish Tribe of Washington) is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.,Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/TribalAffiliationDescriptor,Stockbridge,Stockbridge,"Stockbridge Munsee Community, Wisconsin",TribalAffiliationDescriptor,StudentEducationOrganizationAssociation,TribalAffiliation,An American Indian tribe with which the student is affiliated as last reported to the education organization.,Tribal Affiliation,001657,StockbridgeMunseeCommunityWisconsin,"Stockbridge Munsee Community, Wisconsin","Stockbridge Munsee Community, Wisconsin is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.",Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/TribalAffiliationDescriptor,Stony River,Stony River,Village of Stony River,TribalAffiliationDescriptor,StudentEducationOrganizationAssociation,TribalAffiliation,An American Indian tribe with which the student is affiliated as last reported to the education organization.,Tribal Affiliation,001657,VillageofStonyRiver,Village of Stony River,Village of Stony River is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.,Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/TribalAffiliationDescriptor,Summit Lake,Summit Lake,Summit Lake Paiute Tribe of Nevada,TribalAffiliationDescriptor,StudentEducationOrganizationAssociation,TribalAffiliation,An American Indian tribe with which the student is affiliated as last reported to the education organization.,Tribal Affiliation,001657,SummitLakePaiuteTribeofNevada,Summit Lake Paiute Tribe of Nevada,Summit Lake Paiute Tribe of Nevada is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.,Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/TribalAffiliationDescriptor,Sun'aq,Sun'aq,Sun'aq Tribe of Kodiak,TribalAffiliationDescriptor,StudentEducationOrganizationAssociation,TribalAffiliation,An American Indian tribe with which the student is affiliated as last reported to the education organization.,Tribal Affiliation,001657,SunaqTribeofKodiak,Sun'aq Tribe of Kodiak,Sun'aq Tribe of Kodiak (previously listed as Shoonaq' Tribe of Kodiak) is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.,Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/TribalAffiliationDescriptor,Suquamish,Suquamish,Suquamish Indian Tribe of the Port Madison Reservation,TribalAffiliationDescriptor,StudentEducationOrganizationAssociation,TribalAffiliation,An American Indian tribe with which the student is affiliated as last reported to the education organization.,Tribal Affiliation,001657,SuquamishIndianTribeofthePortMadisonReservation,Suquamish Indian Tribe of the Port Madison Reservation,Suquamish Indian Tribe of the Port Madison Reservation is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.,Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/TribalAffiliationDescriptor,Susanville,Susanville,"Susanville Indian Rancheria, California",TribalAffiliationDescriptor,StudentEducationOrganizationAssociation,TribalAffiliation,An American Indian tribe with which the student is affiliated as last reported to the education organization.,Tribal Affiliation,001657,SusanvilleIndianRancheriaCalifornia,"Susanville Indian Rancheria, California","Susanville Indian Rancheria, California is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.",Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/TribalAffiliationDescriptor,Swinomish,Swinomish,Swinomish Indian Tribal Community,TribalAffiliationDescriptor,StudentEducationOrganizationAssociation,TribalAffiliation,An American Indian tribe with which the student is affiliated as last reported to the education organization.,Tribal Affiliation,001657,SwinomishIndianTribalCommunity,Swinomish Indian Tribal Community,Swinomish Indian Tribal Community (previously listed as Swinomish Indians of the Swinomish Reservation of Washington) is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.,Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/TribalAffiliationDescriptor,Sycuan,Sycuan,Sycuan Band of the Kumeyaay Nation,TribalAffiliationDescriptor,StudentEducationOrganizationAssociation,TribalAffiliation,An American Indian tribe with which the student is affiliated as last reported to the education organization.,Tribal Affiliation,001657,SycuanBandoftheKumeyaayNation,Sycuan Band of the Kumeyaay Nation,Sycuan Band of the Kumeyaay Nation is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.,Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/TribalAffiliationDescriptor,Table Mountain,Table Mountain,Table Mountain Rancheria ,TribalAffiliationDescriptor,StudentEducationOrganizationAssociation,TribalAffiliation,An American Indian tribe with which the student is affiliated as last reported to the education organization.,Tribal Affiliation,001657,TableMountainRancheria,Table Mountain Rancheria,Table Mountain Rancheria (previously listed as Table Mountain Rancheria of California) is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.,Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/TribalAffiliationDescriptor,Takotna,Takotna,Takotna Village,TribalAffiliationDescriptor,StudentEducationOrganizationAssociation,TribalAffiliation,An American Indian tribe with which the student is affiliated as last reported to the education organization.,Tribal Affiliation,001657,TakotnaVillage,Takotna Village,Takotna Village is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.,Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/TribalAffiliationDescriptor,Tanacross,Tanacross,Native Village of Tanacross,TribalAffiliationDescriptor,StudentEducationOrganizationAssociation,TribalAffiliation,An American Indian tribe with which the student is affiliated as last reported to the education organization.,Tribal Affiliation,001657,NativeVillageofTanacross,Native Village of Tanacross,Native Village of Tanacross is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.,Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/TribalAffiliationDescriptor,Tanana,Tanana,Native Village of Tanana,TribalAffiliationDescriptor,StudentEducationOrganizationAssociation,TribalAffiliation,An American Indian tribe with which the student is affiliated as last reported to the education organization.,Tribal Affiliation,001657,NativeVillageofTanana,Native Village of Tanana,Native Village of Tanana is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.,Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/TribalAffiliationDescriptor,Tangirnaq,Tangirnaq,Tangirnaq Native Village ,TribalAffiliationDescriptor,StudentEducationOrganizationAssociation,TribalAffiliation,An American Indian tribe with which the student is affiliated as last reported to the education organization.,Tribal Affiliation,001657,TangirnaqNativeVillage,Tangirnaq Native Village,Tangirnaq Native Village (previously listed as Lesnoi Village (aka Woody Island)) is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.,Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/TribalAffiliationDescriptor,Tatitlek,Tatitlek,Native Village of Tatitlek,TribalAffiliationDescriptor,StudentEducationOrganizationAssociation,TribalAffiliation,An American Indian tribe with which the student is affiliated as last reported to the education organization.,Tribal Affiliation,001657,NativeVillageofTatitlek,Native Village of Tatitlek,Native Village of Tatitlek is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.,Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/TribalAffiliationDescriptor,Tazlina,Tazlina,Native Village of Tazlina,TribalAffiliationDescriptor,StudentEducationOrganizationAssociation,TribalAffiliation,An American Indian tribe with which the student is affiliated as last reported to the education organization.,Tribal Affiliation,001657,NativeVillageofTazlina,Native Village of Tazlina,Native Village of Tazlina is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.,Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/TribalAffiliationDescriptor,Tejon,Tejon,Tejon Indian Tribe,TribalAffiliationDescriptor,StudentEducationOrganizationAssociation,TribalAffiliation,An American Indian tribe with which the student is affiliated as last reported to the education organization.,Tribal Affiliation,001657,TejonIndianTribe,Tejon Indian Tribe,Tejon Indian Tribe is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.,Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/TribalAffiliationDescriptor,Telida,Telida,Telida Village,TribalAffiliationDescriptor,StudentEducationOrganizationAssociation,TribalAffiliation,An American Indian tribe with which the student is affiliated as last reported to the education organization.,Tribal Affiliation,001657,TelidaVillage,Telida Village,Telida Village is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.,Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/TribalAffiliationDescriptor,Teller,Teller,Native Village of Teller,TribalAffiliationDescriptor,StudentEducationOrganizationAssociation,TribalAffiliation,An American Indian tribe with which the student is affiliated as last reported to the education organization.,Tribal Affiliation,001657,NativeVillageofTeller,Native Village of Teller,Native Village of Teller is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.,Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/TribalAffiliationDescriptor,Te-Moak,Te-Moak,"Te-Moak Tribe of Western Shoshone Indians of Nevada (Four constituent bands: Battle Mountain Band, Elko Band, South Fork Band and Wells Band)",TribalAffiliationDescriptor,StudentEducationOrganizationAssociation,TribalAffiliation,An American Indian tribe with which the student is affiliated as last reported to the education organization.,,,,,,Option Set,,Yes,
DS5.2,uri://ed-fi.org/TribalAffiliationDescriptor,Tetlin,Tetlin,Native Village of Tetlin,TribalAffiliationDescriptor,StudentEducationOrganizationAssociation,TribalAffiliation,An American Indian tribe with which the student is affiliated as last reported to the education organization.,Tribal Affiliation,001657,NativeVillageofTetlin,Native Village of Tetlin,Native Village of Tetlin is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.,Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/TribalAffiliationDescriptor,Thlopthlocco,DEPRECATED: Thlopthlocco,DEPRECATED: Thlopthlocco Tribal Town,TribalAffiliationDescriptor,StudentEducationOrganizationAssociation,TribalAffiliation,An American Indian tribe with which the student is affiliated as last reported to the education organization.,Tribal Affiliation,001657,ThlopthloccoTribalTown,Thlopthlocco Tribal Town,Thlopthlocco Tribal Town is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.,Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/TribalAffiliationDescriptor,Thlopthlocco Tribal Town,Thlopthlocco Tribal Town,Thlopthlocco Tribal Town,TribalAffiliationDescriptor,StudentEducationOrganizationAssociation,TribalAffiliation,An American Indian tribe with which the student is affiliated as last reported to the education organization.,Tribal Affiliation,001657,ThlopthloccoTribalTown,Thlopthlocco Tribal Town,Thlopthlocco Tribal Town is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.,Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/TribalAffiliationDescriptor,Three Affiliated,Three Affiliated,"Three Affiliated Tribes of the Fort Berthold Reservation, North Dakota",TribalAffiliationDescriptor,StudentEducationOrganizationAssociation,TribalAffiliation,An American Indian tribe with which the student is affiliated as last reported to the education organization.,Tribal Affiliation,001657,ThreeAffiliatedTribesoftheFortBertholdReservation,"Three Affiliated Tribes of the Fort Berthold Reservation, North Dakota","Three Affiliated Tribes of the Fort Berthold Reservation, North Dakota is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.",Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/TribalAffiliationDescriptor,Timbi-sha Shoshone,Timbi-sha Shoshone,Timbisha Shoshone Tribe,TribalAffiliationDescriptor,StudentEducationOrganizationAssociation,TribalAffiliation,An American Indian tribe with which the student is affiliated as last reported to the education organization.,Tribal Affiliation,001657,TimbishaShoshoneTribe,Timbisha Shoshone Tribe,Timbisha Shoshone Tribe (previously listed as Death Valley Timbi-sha Shoshone Tribe and the Death Valley Timbi-Sha Shoshone Band of California) is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.,Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/TribalAffiliationDescriptor,Tlingit & Haida,Tlingit & Haida,Central Council of the Tlingit & Haida Indian Tribes,TribalAffiliationDescriptor,StudentEducationOrganizationAssociation,TribalAffiliation,An American Indian tribe with which the student is affiliated as last reported to the education organization.,Tribal Affiliation,001657,CentralCounciloftheTlingitHaidaIndianTribes,Central Council of the Tlingit & Haida Indian Tribes,Central Council of the Tlingit & Haida Indian Tribes is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.,Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/TribalAffiliationDescriptor,Togiak,Togiak,Traditional Village of Togiak,TribalAffiliationDescriptor,StudentEducationOrganizationAssociation,TribalAffiliation,An American Indian tribe with which the student is affiliated as last reported to the education organization.,Tribal Affiliation,001657,TraditionalVillageofTogiak,Traditional Village of Togiak,Traditional Village of Togiak is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.,Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/TribalAffiliationDescriptor,Tohono O'odham,Tohono O'odham,Tohono O'odham Nation of Arizona,TribalAffiliationDescriptor,StudentEducationOrganizationAssociation,TribalAffiliation,An American Indian tribe with which the student is affiliated as last reported to the education organization.,Tribal Affiliation,001657,TohonoOodhamNationofArizona,Tohono O'odham Nation of Arizona,Tohono O'odham Nation of Arizona is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.,Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/TribalAffiliationDescriptor,Tolowa Dee-ni',Tolowa Dee-ni',Tolowa Dee-ni' Nation,TribalAffiliationDescriptor,StudentEducationOrganizationAssociation,TribalAffiliation,An American Indian tribe with which the student is affiliated as last reported to the education organization.,Tribal Affiliation,001657,TolowaDeeniNation,Tolowa Dee-ni' Nation,"Tolowa Dee-ni' Nation (previously listed as Smith River Rancheria, California) is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.",Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/TribalAffiliationDescriptor,Tonawanda,Tonawanda,Tonawanda Band of Seneca,TribalAffiliationDescriptor,StudentEducationOrganizationAssociation,TribalAffiliation,An American Indian tribe with which the student is affiliated as last reported to the education organization.,Tribal Affiliation,001657,TonawandaBandofSeneca,Tonawanda Band of Seneca,Tonawanda Band of Seneca (previously listed as Tonawanda Band of Seneca Indians of New York) is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.,Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/TribalAffiliationDescriptor,Tonkawa,Tonkawa,Tonkawa Tribe of Indians of Oklahoma,TribalAffiliationDescriptor,StudentEducationOrganizationAssociation,TribalAffiliation,An American Indian tribe with which the student is affiliated as last reported to the education organization.,Tribal Affiliation,001657,TonkawaTribeofIndiansofOklahoma,Tonkawa Tribe of Indians of Oklahoma,Tonkawa Tribe of Indians of Oklahoma is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.,Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/TribalAffiliationDescriptor,Tonto Apache,Tonto Apache,Tonto Apache Tribe of Arizona,TribalAffiliationDescriptor,StudentEducationOrganizationAssociation,TribalAffiliation,An American Indian tribe with which the student is affiliated as last reported to the education organization.,Tribal Affiliation,001657,TontoApacheTribeofArizona,Tonto Apache Tribe of Arizona,Tonto Apache Tribe of Arizona is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.,Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/TribalAffiliationDescriptor,Torres Martinez,Torres Martinez,"Torres Martinez Desert Cahuilla Indians, California",TribalAffiliationDescriptor,StudentEducationOrganizationAssociation,TribalAffiliation,An American Indian tribe with which the student is affiliated as last reported to the education organization.,Tribal Affiliation,001657,TorresMartinezDesertCahuillaIndiansCalifornia,"Torres Martinez Desert Cahuilla Indians, California","Torres Martinez Desert Cahuilla Indians, California (previously listed as Torres- Martinez Band of Cahuilla Mission Indians of California) is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.",Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/TribalAffiliationDescriptor,Tulalip,Tulalip,Tulalip Tribes of Washington,TribalAffiliationDescriptor,StudentEducationOrganizationAssociation,TribalAffiliation,An American Indian tribe with which the student is affiliated as last reported to the education organization.,Tribal Affiliation,001657,TulalipTribesofWashington,Tulalip Tribes of Washington,"Tulalip Tribes of Washington (previously listed as Tulalip Tribes of the Tulalip Reservation, Washington is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.",Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/TribalAffiliationDescriptor,Tule River,Tule River,"Tule River Indian Tribe of the Tule River Reservation, California",TribalAffiliationDescriptor,StudentEducationOrganizationAssociation,TribalAffiliation,An American Indian tribe with which the student is affiliated as last reported to the education organization.,Tribal Affiliation,001657,TuleRiverIndianTribeoftheTuleRiverReservation,"Tule River Indian Tribe of the Tule River Reservation, California","Tule River Indian Tribe of the Tule River Reservation, California is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.",Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/TribalAffiliationDescriptor,Tuluksak,Tuluksak,Tuluksak Native Community,TribalAffiliationDescriptor,StudentEducationOrganizationAssociation,TribalAffiliation,An American Indian tribe with which the student is affiliated as last reported to the education organization.,Tribal Affiliation,001657,TuluksakNativeCommunity,Tuluksak Native Community,Tuluksak Native Community is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.,Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/TribalAffiliationDescriptor,Tunica-Biloxi,Tunica-Biloxi,Tunica-Biloxi Indian Tribe,TribalAffiliationDescriptor,StudentEducationOrganizationAssociation,TribalAffiliation,An American Indian tribe with which the student is affiliated as last reported to the education organization.,Tribal Affiliation,001657,TunicaBiloxiIndianTribe,Tunica-Biloxi Indian Tribe,Tunica-Biloxi Indian Tribe is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.,Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/TribalAffiliationDescriptor,Tuntutuliak,Tuntutuliak,Native Village of Tuntutuliak,TribalAffiliationDescriptor,StudentEducationOrganizationAssociation,TribalAffiliation,An American Indian tribe with which the student is affiliated as last reported to the education organization.,Tribal Affiliation,001657,NativeVillageofTuntutuliak,Native Village of Tuntutuliak,Native Village of Tuntutuliak is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.,Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/TribalAffiliationDescriptor,Tununak,Tununak,Native Village of Tununak,TribalAffiliationDescriptor,StudentEducationOrganizationAssociation,TribalAffiliation,An American Indian tribe with which the student is affiliated as last reported to the education organization.,Tribal Affiliation,001657,NativeVillageofTununak,Native Village of Tununak,Native Village of Tununak is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.,Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/TribalAffiliationDescriptor,Tuolumne,Tuolumne,Tuolumne Band of Me-Wuk Indians of the Tuolumne Rancheria of California,TribalAffiliationDescriptor,StudentEducationOrganizationAssociation,TribalAffiliation,An American Indian tribe with which the student is affiliated as last reported to the education organization.,Tribal Affiliation,001657,TuolumneBandofMeWukIndiansoftheTuolumneRancheria,Tuolumne Band of Me-Wuk Indians of the Tuolumne Rancheria of California,Tuolumne Band of Me-Wuk Indians of the Tuolumne Rancheria of California is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.,Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/TribalAffiliationDescriptor,Turtle Mountain,Turtle Mountain,Turtle Mountain Band of Chippewa Indians of North Dakota,TribalAffiliationDescriptor,StudentEducationOrganizationAssociation,TribalAffiliation,An American Indian tribe with which the student is affiliated as last reported to the education organization.,Tribal Affiliation,001657,TurtleMountainBandofChippewaIndiansofNorthDakota,Turtle Mountain Band of Chippewa Indians of North Dakota,Turtle Mountain Band of Chippewa Indians of North Dakota is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.,Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/TribalAffiliationDescriptor,Tuscarora,Tuscarora,Tuscarora Nation,TribalAffiliationDescriptor,StudentEducationOrganizationAssociation,TribalAffiliation,An American Indian tribe with which the student is affiliated as last reported to the education organization.,Tribal Affiliation,001657,TuscaroraNation,Tuscarora Nation,Tuscarora Nation is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.,Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/TribalAffiliationDescriptor,Twenty-Nine Palms,Twenty-Nine Palms,Twenty-Nine Palms Band of Mission Indians of California,TribalAffiliationDescriptor,StudentEducationOrganizationAssociation,TribalAffiliation,An American Indian tribe with which the student is affiliated as last reported to the education organization.,Tribal Affiliation,001657,TwentyNinePalmsBandofMissionIndiansofCalifornia,Twenty-Nine Palms Band of Mission Indians of California,Twenty-Nine Palms Band of Mission Indians of California is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.,Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/TribalAffiliationDescriptor,Twin Hills,Twin Hills,Twin Hills Village,TribalAffiliationDescriptor,StudentEducationOrganizationAssociation,TribalAffiliation,An American Indian tribe with which the student is affiliated as last reported to the education organization.,Tribal Affiliation,001657,TwinHillsVillage,Twin Hills Village,Twin Hills Village is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.,Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/TribalAffiliationDescriptor,Tyonek,Tyonek,Native Village of Tyonek,TribalAffiliationDescriptor,StudentEducationOrganizationAssociation,TribalAffiliation,An American Indian tribe with which the student is affiliated as last reported to the education organization.,Tribal Affiliation,001657,NativeVillageofTyonek,Native Village of Tyonek,Native Village of Tyonek is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.,Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/TribalAffiliationDescriptor,Ugashik,Ugashik,Ugashik Village,TribalAffiliationDescriptor,StudentEducationOrganizationAssociation,TribalAffiliation,An American Indian tribe with which the student is affiliated as last reported to the education organization.,Tribal Affiliation,001657,UgashikVillage,Ugashik Village,Ugashik Village is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.,Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/TribalAffiliationDescriptor,Umatilla Tribe,Umatilla Tribe,Confederated Tribes of the Umatilla Indian Reservation,TribalAffiliationDescriptor,StudentEducationOrganizationAssociation,TribalAffiliation,An American Indian tribe with which the student is affiliated as last reported to the education organization.,Tribal Affiliation,001657,ConfederatedTribesoftheUmatillaIndianReservation,Confederated Tribes of the Umatilla Indian Reservation,"Confederated Tribes of the Umatilla Indian Reservation (previously listed as Confederated Tribes of the Umatilla Reservation, Oregon) is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.",Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/TribalAffiliationDescriptor,Umkumiut,Umkumiut,Umkumiut Native Village,TribalAffiliationDescriptor,StudentEducationOrganizationAssociation,TribalAffiliation,An American Indian tribe with which the student is affiliated as last reported to the education organization.,Tribal Affiliation,001657,UmkumiutNativeVillage,Umkumiut Native Village,Umkumiut Native Village (previously listed as Umkumiute Native Village) is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.,Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/TribalAffiliationDescriptor,Unalakleet,Unalakleet,Native Village of Unalakleet,TribalAffiliationDescriptor,StudentEducationOrganizationAssociation,TribalAffiliation,An American Indian tribe with which the student is affiliated as last reported to the education organization.,Tribal Affiliation,001657,NativeVillageofUnalakleet,Native Village of Unalakleet,Native Village of Unalakleet is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.,Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/TribalAffiliationDescriptor,Unga,Unga,Native Village of Unga,TribalAffiliationDescriptor,StudentEducationOrganizationAssociation,TribalAffiliation,An American Indian tribe with which the student is affiliated as last reported to the education organization.,Tribal Affiliation,001657,NativeVillageofUnga,Native Village of Unga,Native Village of Unga is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.,Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/TribalAffiliationDescriptor,United Auburn,United Auburn,United Auburn Indian Community of the Auburn Rancheria of California,TribalAffiliationDescriptor,StudentEducationOrganizationAssociation,TribalAffiliation,An American Indian tribe with which the student is affiliated as last reported to the education organization.,Tribal Affiliation,001657,UnitedAuburnIndianCommunityoftheAuburnRancheria,United Auburn Indian Community of the Auburn Rancheria of California,United Auburn Indian Community of the Auburn Rancheria of California is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.,Option Set,Yes,Yes,
